Home Aurelia Icon Audit (manual list, all sizes/contexts)
Root: HomeAurelia-Full-Pack/Core/HomeAurelia-Icons
Columns: path	status	px	visible_ratio	near_black_ratio	electric_blue_ratio	flags
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/folder-videos.png	OK	48x48	0.8451	0.1875	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/internet-mail.png	OK	48x48	0.8451	0.1880	0.0442	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/internet-web-browser.png	OK	48x48	0.8451	0.1731	0.0565	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/network-firewall.png	OK	48x48	0.8451	0.1654	0.0555	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/network-wireless.png	OK	48x48	0.8451	0.1813	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/office-calendar.png	OK	48x48	0.8451	0.1659	0.0308	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/preferences-system.png	OK	48x48	0.8451	0.1895	0.0411	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/system-settings.png	OK	48x48	0.8451	0.1895	0.0411	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/system-shutdown.png	OK	48x48	0.8451	0.1551	0.0308	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/system-reboot.png	OK	48x48	0.8451	0.1623	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/system-software-install.png	OK	48x48	0.8451	0.1952	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/user-trash.png	OK	48x48	0.8451	0.1844	0.0380	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/utilities-terminal.png	OK	48x48	0.8451	0.1803	0.0519	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/user-trash-full.png	OK	48x48	0.8451	0.1844	0.0380	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/user.png	OK	48x48	0.8451	0.1813	0.0318	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/text-x-generic.png	OK	48x48	0.8451	0.1726	0.0544	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/image-x-generic.png	OK	48x48	0.8451	0.1895	0.0498	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/video-x-generic.png	OK	48x48	0.8451	0.1875	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/mimetypes/start-here-kde.png	OK	48x48	0.8451	0.1864	0.0257	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/accessories-calculator.png	OK	48x48	0.8451	0.1618	0.0616	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/accessories-text-editor.png	OK	48x48	0.8451	0.1859	0.0277	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/audio-x-generic.png	OK	48x48	0.8451	0.1715	0.0365	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/bluetooth.png	OK	48x48	0.8451	0.1782	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/computer.png	OK	48x48	0.8451	0.1864	0.0370	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/dialog-question.png	OK	48x48	0.8451	0.1911	0.0231	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/drive-harddisk.png	OK	48x48	0.8451	0.1705	0.0288	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/folder-documents.png	OK	48x48	0.8451	0.1726	0.0544	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/folder-downloads.png	OK	48x48	0.8451	0.1952	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/folder-home.png	OK	48x48	0.8451	0.1834	0.0421	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/folder-music.png	OK	48x48	0.8451	0.1715	0.0365	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/folder-pictures.png	OK	48x48	0.8451	0.1895	0.0498	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/folder-videos.png	OK	48x48	0.8451	0.1875	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/internet-mail.png	OK	48x48	0.8451	0.1880	0.0442	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/internet-web-browser.png	OK	48x48	0.8451	0.1731	0.0565	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/network-firewall.png	OK	48x48	0.8451	0.1654	0.0555	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/network-wireless.png	OK	48x48	0.8451	0.1813	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/office-calendar.png	OK	48x48	0.8451	0.1659	0.0308	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/preferences-system.png	OK	48x48	0.8451	0.1895	0.0411	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/system-settings.png	OK	48x48	0.8451	0.1895	0.0411	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/system-shutdown.png	OK	48x48	0.8451	0.1551	0.0308	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/system-reboot.png	OK	48x48	0.8451	0.1623	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/system-software-install.png	OK	48x48	0.8451	0.1952	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/user-trash.png	OK	48x48	0.8451	0.1844	0.0380	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/utilities-terminal.png	OK	48x48	0.8451	0.1803	0.0519	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/user-trash-full.png	OK	48x48	0.8451	0.1844	0.0380	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/user.png	OK	48x48	0.8451	0.1813	0.0318	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/text-x-generic.png	OK	48x48	0.8451	0.1726	0.0544	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/image-x-generic.png	OK	48x48	0.8451	0.1895	0.0498	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/video-x-generic.png	OK	48x48	0.8451	0.1875	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/categories/start-here-kde.png	OK	48x48	0.8451	0.1864	0.0257	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/accessories-calculator.png	OK	48x48	0.8451	0.1618	0.0616	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/accessories-text-editor.png	OK	48x48	0.8451	0.1859	0.0277	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/audio-x-generic.png	OK	48x48	0.8451	0.1715	0.0365	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/bluetooth.png	OK	48x48	0.8451	0.1782	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/computer.png	OK	48x48	0.8451	0.1864	0.0370	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/dialog-question.png	OK	48x48	0.8451	0.1911	0.0231	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/drive-harddisk.png	OK	48x48	0.8451	0.1705	0.0288	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/folder-documents.png	OK	48x48	0.8451	0.1726	0.0544	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/folder-downloads.png	OK	48x48	0.8451	0.1952	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/folder-home.png	OK	48x48	0.8451	0.1834	0.0421	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/folder-music.png	OK	48x48	0.8451	0.1715	0.0365	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/folder-pictures.png	OK	48x48	0.8451	0.1895	0.0498	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/folder-videos.png	OK	48x48	0.8451	0.1875	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/internet-mail.png	OK	48x48	0.8451	0.1880	0.0442	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/internet-web-browser.png	OK	48x48	0.8451	0.1731	0.0565	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/network-firewall.png	OK	48x48	0.8451	0.1654	0.0555	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/network-wireless.png	OK	48x48	0.8451	0.1813	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/office-calendar.png	OK	48x48	0.8451	0.1659	0.0308	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/preferences-system.png	OK	48x48	0.8451	0.1895	0.0411	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/system-settings.png	OK	48x48	0.8451	0.1895	0.0411	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/system-shutdown.png	OK	48x48	0.8451	0.1551	0.0308	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/system-reboot.png	OK	48x48	0.8451	0.1623	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/system-software-install.png	OK	48x48	0.8451	0.1952	0.0134	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/user-trash.png	OK	48x48	0.8451	0.1844	0.0380	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/utilities-terminal.png	OK	48x48	0.8451	0.1803	0.0519	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/user-trash-full.png	OK	48x48	0.8451	0.1844	0.0380	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/user.png	OK	48x48	0.8451	0.1813	0.0318	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/text-x-generic.png	OK	48x48	0.8451	0.1726	0.0544	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/image-x-generic.png	OK	48x48	0.8451	0.1895	0.0498	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/video-x-generic.png	OK	48x48	0.8451	0.1875	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/48x48/emblems/start-here-kde.png	OK	48x48	0.8451	0.1864	0.0257	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/accessories-calculator.png	OK	64x64	0.8267	0.2194	0.0387	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/accessories-text-editor.png	OK	64x64	0.8267	0.2463	0.0304	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/audio-x-generic.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/bluetooth.png	OK	64x64	0.8267	0.2395	0.0133	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/computer.png	OK	64x64	0.8267	0.2431	0.0416	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/dialog-question.png	OK	64x64	0.8267	0.2510	0.0210	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/drive-harddisk.png	OK	64x64	0.8267	0.2277	0.0405	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/folder-documents.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/folder-downloads.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/folder-home.png	OK	64x64	0.8267	0.2398	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/folder-music.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/folder-pictures.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/folder-videos.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/internet-mail.png	OK	64x64	0.8267	0.2442	0.0319	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/internet-web-browser.png	OK	64x64	0.8267	0.2239	0.0558	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/network-firewall.png	OK	64x64	0.8267	0.2194	0.0520	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/network-wireless.png	OK	64x64	0.8267	0.2380	0.0248	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/office-calendar.png	OK	64x64	0.8267	0.2171	0.0419	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/preferences-system.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/system-settings.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/system-shutdown.png	OK	64x64	0.8267	0.2129	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/system-reboot.png	OK	64x64	0.8267	0.2188	0.0381	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/system-software-install.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/user-trash.png	OK	64x64	0.8267	0.2425	0.0431	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/utilities-terminal.png	OK	64x64	0.8267	0.2336	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/user-trash-full.png	OK	64x64	0.8267	0.2425	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/user.png	OK	64x64	0.8267	0.2380	0.0266	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/text-x-generic.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/image-x-generic.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/video-x-generic.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/apps/start-here-kde.png	OK	64x64	0.8267	0.2481	0.0289	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/accessories-calculator.png	OK	64x64	0.8267	0.2194	0.0387	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/accessories-text-editor.png	OK	64x64	0.8267	0.2463	0.0304	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/audio-x-generic.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/bluetooth.png	OK	64x64	0.8267	0.2395	0.0133	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/computer.png	OK	64x64	0.8267	0.2431	0.0416	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/dialog-question.png	OK	64x64	0.8267	0.2510	0.0210	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/drive-harddisk.png	OK	64x64	0.8267	0.2277	0.0405	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/folder-documents.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/folder-downloads.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/folder-home.png	OK	64x64	0.8267	0.2398	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/folder-music.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/folder-pictures.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/folder-videos.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/internet-mail.png	OK	64x64	0.8267	0.2442	0.0319	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/internet-web-browser.png	OK	64x64	0.8267	0.2239	0.0558	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/network-firewall.png	OK	64x64	0.8267	0.2194	0.0520	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/network-wireless.png	OK	64x64	0.8267	0.2380	0.0248	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/office-calendar.png	OK	64x64	0.8267	0.2171	0.0419	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/preferences-system.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/system-settings.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/system-shutdown.png	OK	64x64	0.8267	0.2129	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/system-reboot.png	OK	64x64	0.8267	0.2188	0.0381	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/system-software-install.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/user-trash.png	OK	64x64	0.8267	0.2425	0.0431	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/utilities-terminal.png	OK	64x64	0.8267	0.2336	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/user-trash-full.png	OK	64x64	0.8267	0.2425	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/user.png	OK	64x64	0.8267	0.2380	0.0266	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/text-x-generic.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/image-x-generic.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/video-x-generic.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/places/start-here-kde.png	OK	64x64	0.8267	0.2481	0.0289	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/accessories-calculator.png	OK	64x64	0.8267	0.2194	0.0387	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/accessories-text-editor.png	OK	64x64	0.8267	0.2463	0.0304	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/audio-x-generic.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/bluetooth.png	OK	64x64	0.8267	0.2395	0.0133	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/computer.png	OK	64x64	0.8267	0.2431	0.0416	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/dialog-question.png	OK	64x64	0.8267	0.2510	0.0210	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/drive-harddisk.png	OK	64x64	0.8267	0.2277	0.0405	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/folder-documents.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/folder-downloads.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/folder-home.png	OK	64x64	0.8267	0.2398	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/folder-music.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/folder-pictures.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/folder-videos.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/internet-mail.png	OK	64x64	0.8267	0.2442	0.0319	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/internet-web-browser.png	OK	64x64	0.8267	0.2239	0.0558	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/network-firewall.png	OK	64x64	0.8267	0.2194	0.0520	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/network-wireless.png	OK	64x64	0.8267	0.2380	0.0248	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/office-calendar.png	OK	64x64	0.8267	0.2171	0.0419	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/preferences-system.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/system-settings.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/system-shutdown.png	OK	64x64	0.8267	0.2129	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/system-reboot.png	OK	64x64	0.8267	0.2188	0.0381	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/system-software-install.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/user-trash.png	OK	64x64	0.8267	0.2425	0.0431	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/utilities-terminal.png	OK	64x64	0.8267	0.2336	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/user-trash-full.png	OK	64x64	0.8267	0.2425	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/user.png	OK	64x64	0.8267	0.2380	0.0266	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/text-x-generic.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/image-x-generic.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/video-x-generic.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/actions/start-here-kde.png	OK	64x64	0.8267	0.2481	0.0289	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/accessories-calculator.png	OK	64x64	0.8267	0.2194	0.0387	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/accessories-text-editor.png	OK	64x64	0.8267	0.2463	0.0304	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/audio-x-generic.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/bluetooth.png	OK	64x64	0.8267	0.2395	0.0133	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/computer.png	OK	64x64	0.8267	0.2431	0.0416	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/dialog-question.png	OK	64x64	0.8267	0.2510	0.0210	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/drive-harddisk.png	OK	64x64	0.8267	0.2277	0.0405	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/folder-documents.png	OK	64x64	0.8267	0.2286	0.0517	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/folder-downloads.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/folder-home.png	OK	64x64	0.8267	0.2398	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/folder-music.png	OK	64x64	0.8267	0.2318	0.0369	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/folder-pictures.png	OK	64x64	0.8267	0.2466	0.0475	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/folder-videos.png	OK	64x64	0.8267	0.2448	0.0473	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/internet-mail.png	OK	64x64	0.8267	0.2442	0.0319	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/internet-web-browser.png	OK	64x64	0.8267	0.2239	0.0558	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/network-firewall.png	OK	64x64	0.8267	0.2194	0.0520	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/network-wireless.png	OK	64x64	0.8267	0.2380	0.0248	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/office-calendar.png	OK	64x64	0.8267	0.2171	0.0419	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/preferences-system.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/system-settings.png	OK	64x64	0.8267	0.2442	0.0384	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/system-shutdown.png	OK	64x64	0.8267	0.2129	0.0360	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/system-reboot.png	OK	64x64	0.8267	0.2188	0.0381	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/system-software-install.png	OK	64x64	0.8267	0.2552	0.0100	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/user-trash.png	OK	64x64	0.8267	0.2425	0.0431	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/utilities-terminal.png	OK	64x64	0.8267	0.2336	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/user-trash-full.png	OK	64x64	0.8267	0.2425	0.0443	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/user.png	OK	64x64	0.8267	0.2380	0.0266	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/64x64/devices/text-x-generic.png	OK	64x64	0.8267	0.2286	0.0517	
